id,full_name,neo,pha,moid,e,a,q,i,diameter,albedo,class,H,spectral_class
a0136874,136874 (1998 FH74),Y,N,0.236,0.884,2.202,0.255432,21.14,3.398,0.073,NEO,15.74,C
a0137032,137032 (1998 UO1),Y,N,0.0596,0.7634,1.596,0.37761360000000005,25.47,1.055,0.183,NEO,16.66,S
a0137062,137062 (1998 WM),Y,N,0.17,0.3153,1.225,0.8387575,22.52,1.265,0.411,NEO,16.76,M
a0137084,137084 (1998 XS16),Y,N,0.408,0.4966,1.212,0.6101208,26.56,1.228,0.322,NEO,16.47,S
a0137099,137099 (1998 YW3),Y,N,0.388,0.4628,1.1,0.5909200000000001,28.79,0.564,0.291,NEO,18.29,S
a0137805,137805 (1999 YK5),Y,N,0.114,0.5583,0.8294,0.36634598,16.75,2.243,0.027,NEO,16.72,C
a0137924,137924 (2000 BD19),Y,N,0.0904,0.895,0.8764,0.09202199999999998,25.75,0.97,0.247,NEO,17.5,S
a0137925,137925 (2000 BJ19),Y,N,0.39,0.7638,1.292,0.30517039999999995,31.12,1.372,0.373,NEO,16.06,M
a0138013,138013 (2000 CN101),Y,N,0.108,0.6348,1.598,0.5835895999999999,15.98,3.518,0.172,NEO,14.7,S
a0138127,138127 (2000 EE14),Y,Y,0.0239,0.5331,0.6618,0.30899442,26.46,0.754,0.449,NEO,17.11,M
a0138359,138359 (2000 GX127),Y,N,0.262,0.3613,1.141,0.7287567,20.24,1.085,0.095,NEO,17.97,C
a0138847,138847 (2000 VE62),Y,N,0.155,0.2877,1.619,1.1532136999999998,22.18,0.965,0.396,NEO,17.07,M
a0138883,138883 (2000 YL29),Y,N,0.138,0.344,1.536,1.007616,21.89,1.222,0.247,NEO,16.84,S
a0138947,138947 (2001 BA40),Y,N,0.183,0.2537,1.119,0.8351097,12.85,0.447,0.292,NEO,18.82,S
a0139056,139056 (2001 FY),Y,N,0.271,0.328,1.885,1.2667199999999998,4.73,0.32,0.52,NEO,19.18,M
a0139289,139289 (2001 KR1),Y,N,0.179,0.8412,1.26,0.20008800000000007,23.26,1.126,0.127,NEO,17.8,C
a0139345,139345 (2001 KA67),Y,N,0.262,0.7019,1.805,0.5380705,22.28,2.586,0.038,NEO,16.74,C
a0140158,140158 (2001 SX169),Y,Y,0.0261,0.4609,1.347,0.7261677,2.52,0.566,0.289,NEO,18.48,S
a0140288,140288 (2001 SN289),Y,Y,0.0189,0.5082,1.784,0.8773712,53.19,1.263,0.231,NEO,16.73,S
a0141432,141432 (2002 CQ11),Y,Y,0.0197,0.4275,0.9762,0.5588744999999999,2.47,0.239,0.34,NEO,20.06,M
a0141484,141484 (2002 DB4),Y,N,0.154,0.3695,0.8579,0.5409059500000001,16.6,1.034,0.455,NEO,16.26,M
a0141531,141531 (2002 GB),Y,N,0.28,0.529,0.9921,0.46727909999999995,22.55,0.303,0.482,NEO,19.15,M
a0142040,142040 (2002 QE15),Y,N,0.116,0.3444,1.667,1.0928852,28.25,1.232,0.353,NEO,16.25,M
a0142464,142464 (2002 TC9),Y,N,0.058,0.1548,1.234,1.0429768,16.28,0.886,0.118,NEO,18.34,C
a0142563,142563 (2002 TR69),Y,N,0.102,0.3437,1.66,1.089458,20.49,0.86,0.378,NEO,17.21,M
a0142781,142781 (2002 UM11),Y,N,0.311,0.3878,1.951,1.1944022000000003,41.02,1.595,0.252,NEO,16.14,S
a0143624,143624 (2003 HM16),Y,N,0.0529,0.5774,1.967,0.8312541999999999,35.54,2.137,0.169,NEO,15.91,S
a0144901,144901 (2004 WG1),Y,N,0.0562,0.5219,1.64,0.7840839999999999,13.04,2.24,0.038,NEO,17.54,C
a0152558,152558 (1990 SA),Y,N,0.308,0.4413,2.014,1.1252217999999998,38.14,1.4,0.146,NEO,16.86,C
a0152563,152563 (1992 BF),Y,N,0.0626,0.2717,0.9079,0.66122357,7.25,0.272,0.287,NEO,19.71,S
a0152564,152564 (1992 HF),Y,N,0.12,0.5617,1.391,0.6096753,13.32,0.282,0.169,NEO,19.63,S
a0152671,152671 (1998 HL3),Y,Y,0.0454,0.366,1.129,0.715786,2.68,0.298,0.2,NEO,20.24,S
a0152679,152679 (1998 KU2),Y,N,0.0601,0.5524,2.252,1.0079951999999999,4.93,4.167,0.022,NEO,16.55,C
a0152742,152742 (1998 XE12),Y,N,0.112,0.7392,0.8781,0.22900848000000001,13.43,0.413,0.264,NEO,19.1,S
a0152754,152754 (1999 GS6),Y,Y,0.0189,0.4974,1.191,0.5985965999999999,2.02,0.414,0.216,NEO,19.22,S
a0152889,152889 (2000 CF59),Y,N,0.317,0.6407,1.679,0.6032647,41.55,1.022,0.388,NEO,16.5,M
a0152931,152931 (2000 EA107),Y,N,0.163,0.4557,0.9297,0.50603571,28.58,1.646,0.237,NEO,16.3,S
a0152941,152941 (2000 FM10),Y,N,0.127,0.6807,1.481,0.47288330000000006,8.73,0.82,0.205,NEO,17.61,S
a0152952,152952 (2000 GC2),Y,N,0.279,0.1869,1.384,1.1253303999999997,55.29,0.776,0.353,NEO,17.57,M
a0152964,152964 (2000 GP82),Y,N,0.0916,0.3934,1.397,0.8474202000000001,13.23,0.788,0.342,NEO,17.8,M
a0152978,152978 (2000 GJ147),Y,Y,0.027,0.2368,1.162,0.8868383999999999,25.01,0.531,0.109,NEO,19.57,C
a0153195,153195 (2000 WB1),Y,N,0.0914,0.6192,1.301,0.4954208,41.1,1.327,0.1,NEO,17.51,C
a0153201,153201 (2000 WO107),Y,Y,0.00286,0.7808,0.9111,0.19971311999999997,7.77,0.51,0.129,NEO,19.3,C
a0153219,153219 (2000 YM29),Y,N,0.195,0.4356,2.089,1.1790316,40.34,1.289,0.035,NEO,18.54,C
a0153249,153249 (2001 BW15),Y,N,0.0561,0.5907,2.117,0.8664881,41.28,3.16,0.177,NEO,15.67,S
a0153271,153271 (2001 CL42),Y,N,0.191,0.4024,1.557,0.9304632,21.65,2.441,0.039,NEO,17.4,C
a0153814,153814 (2001 WN5),Y,Y,0.0019,0.4673,1.711,0.9114496999999999,1.92,0.932,0.097,NEO,18.28,C
a0153842,153842 (2001 XT30),Y,N,0.208,0.567,2.749,1.1903170000000003,9.0,1.759,0.193,NEO,16.7,S
a0154029,154029 (2002 CY46),Y,N,0.0868,0.4624,1.89,1.016064,44.2,1.119,0.098,NEO,16.52,C
a0154035,154035 (2002 CV59),Y,N,0.426,0.532,1.21,0.5662799999999999,49.06,1.098,0.149,NEO,17.38,C
a0154276,154276 (2002 SY50),Y,Y,0.00394,0.6889,1.705,0.5304255000000001,8.74,1.06,0.143,NEO,17.61,C
a0154589,154589 (2003 MX2),Y,N,0.263,0.459,2.289,1.238349,7.18,1.109,0.395,NEO,16.62,M
a0154590,154590 (2003 MA3),Y,Y,0.0131,0.4021,1.105,0.6606795,1.42,0.086,0.53,NEO,21.7,M
a0154807,154807 (2004 PP97),Y,N,0.146,0.3166,1.484,1.0141656000000001,15.53,0.469,0.319,NEO,18.56,S
a0154993,154993 (2005 EA94),Y,N,0.0749,0.6637,1.517,0.5101671,10.32,0.828,0.195,NEO,17.99,S
a0155110,155110 (2005 TB),Y,N,0.113,0.3485,1.261,0.8215414999999999,30.38,0.683,0.379,NEO,17.46,M
a0159454,159454 (2000 DJ8),Y,N,0.246,0.2527,1.411,1.0544403000000002,37.75,0.577,0.367,NEO,18.04,M
a0159459,159459 (2000 KB),Y,N,0.531,0.7989,2.337,0.4699706999999999,56.16,1.769,0.187,NEO,16.31,S
a0159504,159504 (2000 WO67),Y,Y,0.0491,0.617,2.433,0.931839,9.69,2.324,0.052,NEO,16.97,C
a0159518,159518 (2001 FF7),Y,N,0.339,0.4452,2.104,1.1672992,47.47,1.784,0.038,NEO,18.01,C
a0159560,159560 (2001 TO103),Y,N,0.472,0.4348,2.214,1.2513527999999998,25.7,1.156,0.209,NEO,17.14,S
a0159686,159686 (2002 LB6),Y,N,0.283,0.688,1.804,0.5628480000000001,24.73,1.845,0.162,NEO,16.34,S
a0159857,159857 (2004 LJ1),Y,Y,0.0154,0.5935,2.262,0.919503,23.15,3.07,0.13,NEO,15.46,C
a0159929,159929 (2005 UK),Y,N,0.126,0.4078,1.887,1.1174814000000002,54.42,2.62,0.026,NEO,17.72,C
a0161989,161989 Cacus (1978 CA),Y,Y,0.0144,0.2138,1.123,0.8829026,26.07,1.9,0.09,NEO,17.31,C
a0161999,161999 (1989 RC),Y,N,0.116,0.5126,2.318,1.1297932000000002,7.38,0.458,0.211,NEO,18.8,S
a0162038,162038 (1996 DH),Y,N,0.134,0.2766,1.587,1.1480358,17.23,1.959,0.105,NEO,16.69,C
a0162058,162058 (1997 AE12),Y,N,0.0875,0.5542,2.367,1.0552085999999998,4.85,0.847,0.186,NEO,17.99,S
a0162080,162080 (1998 DG16),Y,N,0.187,0.3582,0.8967,0.5755020599999999,16.21,0.777,0.035,NEO,19.93,C
a0162116,162116 (1998 SA15),Y,Y,0.0473,0.5585,1.916,0.8459139999999999,7.11,0.538,0.116,NEO,19.54,C
a0162142,162142 (1998 VR),Y,N,0.151,0.3179,0.8753,0.59704213,21.81,0.462,0.25,NEO,18.78,S
a0162173,162173 Ryugu (1999 JU3),Y,Y,0.000833,0.1911,1.191,0.9633999,5.87,0.896,0.045,NEO,19.55,C
a0162181,162181 (1999 LF6),Y,N,0.0639,0.2806,1.41,1.014354,18.94,0.729,0.175,NEO,18.2,S
a0162269,162269 (1999 VO6),Y,N,0.077,0.7378,1.135,0.297597,40.13,1.01,0.274,NEO,16.97,S
a0162385,162385 (2000 BM19),Y,N,0.0834,0.3587,0.7406,0.47494678,6.88,0.812,0.115,NEO,18.59,C
a0162463,162463 (2000 JH5),Y,N,0.111,0.2382,1.146,0.8730228,22.21,1.048,0.084,NEO,17.97,C
a0162483,162483 (2000 PJ5),Y,N,0.174,0.3737,0.8727,0.5465720100000001,51.18,0.906,0.236,NEO,17.53,S
a0162510,162510 (2000 QW69),Y,Y,0.0237,0.3023,1.376,0.9600351999999999,38.14,1.406,0.089,NEO,17.6,C
a0162566,162566 (2000 RJ34),Y,N,0.164,0.5761,2.625,1.1127375000000002,14.29,4.299,0.071,NEO,15.73,C
a0162567,162567 (2000 RW37),Y,Y,0.00693,0.2501,1.247,0.9351253,13.75,0.335,0.173,NEO,19.97,S
a0162741,162741 (2000 WG6),Y,N,0.19,0.4994,2.319,1.1608914,11.85,3.945,0.014,NEO,17.47,C
a0162903,162903 (2001 JV2),Y,N,0.0857,0.2373,1.305,0.9953234999999999,47.49,1.086,0.06,NEO,18.66,C
a0162980,162980 (2001 RR17),Y,N,0.199,0.4887,1.553,0.7940489,30.4,0.79,0.658,NEO,16.77,M
a0162998,162998 (2001 SK162),Y,Y,0.0284,0.4745,1.926,1.012113,1.68,0.875,0.161,NEO,18.16,S
a0163132,163132 (2002 CU11),Y,Y,0.00113,0.2952,1.22,0.859856,48.78,0.46,0.408,NEO,18.61,M
a0163243,163243 (2002 FB3),Y,Y,0.00394,0.6016,0.7616,0.30342144,20.28,1.682,0.172,NEO,16.42,S
a0163348,163348 (2002 NN4),Y,Y,0.00652,0.4346,0.8758,0.49517732000000003,5.42,0.735,0.03,NEO,20.05,C
a0163454,163454 (2002 RN129),Y,N,0.237,0.3699,1.162,0.7321761999999999,23.12,0.712,0.096,NEO,19.11,C
a0163691,163691 (2003 BB43),Y,N,0.354,0.5217,2.418,1.1565294,40.8,3.449,0.021,NEO,17.09,C
a0163694,163694 (2003 DP13),Y,N,0.262,0.5434,2.641,1.2058806,9.82,0.832,0.276,NEO,17.5,S
a0163760,163760 (2003 OR14),Y,N,0.279,0.5043,2.512,1.2451984,13.07,2.343,0.074,NEO,16.68,C
a0163818,163818 (2003 RX7),Y,Y,0.0265,0.3546,1.229,0.7931966,10.39,0.386,0.516,NEO,18.46,M
a0163899,163899 (2003 SD220),Y,Y,0.0179,0.2094,0.8279,0.65453774,8.55,0.791,0.34,NEO,17.56,M
a0164121,164121 (2003 YT1),Y,Y,0.00145,0.2921,1.11,0.785769,44.06,1.717,0.198,NEO,16.15,S
a0164206,164206 (2004 FN18),Y,N,0.112,0.4097,1.701,1.0041003000000002,18.27,1.138,0.124,NEO,17.69,C
a0164207,164207 Cardea (2004 GU9),Y,Y,0.00309,0.1359,1.001,0.8649640999999999,13.65,0.163,0.219,NEO,21.2,S
a0168378,168378 (1997 ET30),Y,N,0.204,0.4495,2.137,1.1764185,6.81,0.841,0.509,NEO,16.91,M
a0169352,169352 (2001 UY16),Y,N,0.121,0.5197,2.083,1.0004648999999999,32.28,0.316,0.405,NEO,19.37,M
a0172034,172034 (2001 WR1),Y,N,0.0751,0.2025,1.277,1.0184075,25.03,0.631,0.336,NEO,17.84,M
a0173689,173689 (2001 PK9),Y,N,0.113,0.3951,1.779,1.0761170999999998,10.43,0.724,0.161,NEO,18.25,S
a0175706,175706 (1996 FG3),Y,Y,0.0281,0.3501,1.055,0.6856444999999999,1.97,1.196,0.072,NEO,18.31,C
a0175921,175921 (2000 DM1),Y,N,0.143,0.484,1.369,0.706404,20.71,1.039,0.02,NEO,18.32,C
a0184990,184990 (2006 KE89),Y,N,0.23,0.799,1.053,0.21165299999999995,45.12,2.039,0.117,NEO,16.41,C
a0185716,185716 (1998 SF35),Y,N,0.413,0.2739,1.685,1.2234785,35.19,0.629,0.339,NEO,17.95,M
a0185851,185851 (2000 DP107),Y,Y,0.0143,0.3767,1.365,0.8508045,8.67,0.863,0.137,NEO,18.31,C
a0187040,187040 (2005 JS108),Y,Y,0.0187,0.3222,1.355,0.918419,6.03,0.43,0.199,NEO,19.2,S
a0190119,190119 (2004 VA64),Y,N,0.299,0.8896,2.47,0.27268800000000015,29.73,1.451,0.121,NEO,17.04,C
a0190161,190161 (2005 TJ174),Y,N,0.23,0.4525,2.239,1.2258525,3.98,3.041,0.04,NEO,16.73,C
a0190166,190166 (2005 UP156),Y,N,0.127,0.4715,2.115,1.1177775,4.21,1.045,0.234,NEO,17.26,S
a0194268,194268 (2001 UY4),Y,Y,0.0258,0.7875,1.453,0.30876250000000005,5.44,1.244,0.055,NEO,18.34,C
a0194386,194386 (2001 VG5),Y,N,0.114,0.6138,2.301,0.8886462,13.69,0.916,0.353,NEO,16.95,M
a0198856,198856 (2005 LR3),Y,N,0.139,0.3354,1.654,1.0992484,25.0,0.742,0.389,NEO,17.06,M
a0200754,200754 (2001 WA25),Y,N,0.0963,0.517,1.756,0.848148,15.51,0.553,0.21,NEO,18.51,S
a0206378,206378 (2003 RB),Y,Y,0.0441,0.439,1.788,1.0030679999999998,6.72,0.376,0.414,NEO,18.76,M
a0207945,207945 (1991 JW),Y,Y,0.0204,0.1186,1.039,0.9157745999999999,8.71,0.423,0.161,NEO,19.61,S
a0209924,209924 (2005 WS55),Y,N,0.148,0.4535,2.03,1.109395,23.77,1.861,0.185,NEO,16.29,S
a0211871,211871 (2004 HO),Y,N,0.0614,0.5115,1.847,0.9022595000000001,7.88,0.411,0.315,NEO,18.85,S
a0212359,212359 (2006 EV52),Y,N,0.257,0.7075,2.016,0.58968,15.96,1.261,0.232,NEO,16.72,S
a0214088,214088 (2004 JN13),Y,N,0.134,0.6903,2.888,0.8944135999999999,13.35,2.423,0.25,NEO,15.34,S
a0215442,215442 (2002 MQ3),Y,N,0.133,0.2742,0.9136,0.6630908799999999,36.29,1.075,0.08,NEO,18.53,C
a0215588,215588 (2003 HF2),Y,Y,0.00304,0.6755,1.114,0.36149300000000006,3.05,0.488,0.118,NEO,19.42,C
a0215757,215757 (2004 FU64),Y,N,0.341,0.3671,1.838,1.1632702000000001,24.88,0.78,0.241,NEO,17.88,S
a0218017,218017 (2001 XV266),Y,N,0.105,0.1927,1.196,0.9655308,12.0,0.451,0.115,NEO,19.82,C
a0218863,218863 (2006 WO127),Y,N,0.0739,0.5479,2.196,0.9928116,11.03,1.237,0.418,NEO,16.34,M
a0219071,219071 (1997 US9),Y,N,0.251,0.2821,1.053,0.7559486999999999,20.02,0.657,0.383,NEO,17.2,M
a0220124,220124 (2002 TE66),Y,N,0.0948,0.3779,1.457,0.9063997,51.35,0.609,0.208,NEO,18.76,S
a0221980,221980 (1996 EO),Y,Y,0.0341,0.4008,1.342,0.8041264,21.59,0.432,0.2,NEO,19.11,S
a0225416,225416 (1999 YC),Y,N,0.249,0.8302,1.422,0.2414555999999999,38.26,1.651,0.094,NEO,17.36,C
a0226554,226554 (2003 WR21),Y,Y,0.0309,0.2614,1.118,0.8257548,9.27,0.482,0.125,NEO,19.62,C
a0228502,228502 (2001 TE2),Y,N,0.0663,0.1966,1.084,0.8708856,7.63,0.302,0.194,NEO,20.41,S
a0230111,230111 (2001 BE10),Y,Y,0.0415019,0.3691992959804846,0.8231081054050599,0.5192171723736813,17.50733464773065,0.3999122618148751,0.253,ATE,19.1,S
a0230118,230118 (2001 DB3),Y,N,0.441,0.5595,2.684,1.1823020000000002,24.49,1.166,0.15,NEO,17.09,C
a0230549,230549 (2003 BH),Y,Y,0.0281,0.3562,1.457,0.9380166,13.11,0.217,0.216,NEO,20.78,S
a0230979,230979 (2005 AT42),Y,N,0.171,0.6137,2.857,1.1036591,11.21,1.522,0.207,NEO,16.58,S
a0232382,232382 (2003 BT47),Y,N,0.206,0.4935,2.335,1.1826774999999998,7.45,1.123,0.154,NEO,17.25,S
a0234061,234061 (1999 HE1),Y,N,0.0519,0.5721,2.362,1.0106997999999998,8.16,2.9,0.019,NEO,17.69,C
a0234145,234145 (2000 EW70),Y,Y,0.0101,0.3213,0.9375,0.6362812500000001,5.43,0.344,0.045,NEO,21.58,C
a0234341,234341 (2001 FZ57),Y,N,0.157,0.6042,0.9442,0.3737143600000001,20.67,0.344,0.493,NEO,18.93,M
a0235086,235086 (2003 HW11),Y,N,0.247,0.4658,2.352,1.2564384,7.4,1.024,0.168,NEO,17.36,S
a0235756,235756 (2004 VC),Y,Y,0.0351,0.2589,1.133,0.8396663,39.14,1.136,0.042,NEO,18.58,C
a0237551,237551 (2000 WQ19),Y,N,0.193,0.347,1.406,0.918118,34.27,0.63,0.234,NEO,18.44,S
a0237805,237805 (2002 CF26),Y,N,0.0923,0.3411,1.604,1.0568756000000001,35.3,0.703,0.43,NEO,17.4,M
a0238063,238063 (2003 EG),Y,N,0.363,0.7137,1.738,0.4975894,31.79,1.47,0.225,NEO,16.57,S
a0238456,238456 (2004 RK),Y,N,0.165,0.3003,1.389,0.9718833,18.15,0.328,0.312,NEO,19.43,S
a0239849,239849 (1999 VO11),Y,N,0.0707,0.6339,2.256,0.8259215999999999,15.75,0.45,0.317,NEO,18.65,S
a0241370,241370 (2008 LW8),Y,N,0.142,0.3935,1.676,1.016494,17.27,0.764,0.224,NEO,17.42,S
a0241596,241596 (1998 XM2),Y,N,0.414,0.3401,1.805,1.1911194999999999,27.1,1.548,0.105,NEO,17.23,C
a0241662,241662 (2000 KO44),Y,N,0.224,0.3884,1.83,1.119228,28.62,0.898,0.2,NEO,17.66,S
a0242147,242147 (2003 BH84),Y,N,0.301,0.7202,1.958,0.5478484000000001,23.35,1.687,0.108,NEO,17.03,C
a0242187,242187 (2003 KR18),Y,N,0.234,0.4801,2.347,1.2202053000000002,5.58,0.605,0.334,NEO,17.99,M
a0242191,242191 (2003 NZ6),Y,N,0.0666,0.4923,0.7934,0.40280918000000004,18.25,0.37,0.334,NEO,19.02,M
a0242450,242450 (2004 QY2),Y,Y,0.0479,0.4771,1.084,0.5668236,37.03,2.914,0.274,NEO,14.64,S
a0242643,242643 (2005 NZ6),Y,Y,0.00548,0.8652,1.833,0.24708840000000004,8.41,1.989,0.041,NEO,17.39,C
a0243025,243025 (2006 UM216),Y,N,0.314,0.5237,2.674,1.2736261999999998,15.89,2.123,0.139,NEO,16.05,C
a0243147,243147 (2007 TX18),Y,N,0.234,0.4156,2.137,1.2488628000000002,7.36,0.912,0.28,NEO,17.39,S
a0243566,243566 (1995 SA),Y,Y,0.0398,0.6417,2.462,0.8821346,19.58,0.881,0.091,NEO,17.37,C
a0244977,244977 (2004 BE68),Y,Y,0.0108,0.4446,1.761,0.9780593999999999,15.74,0.495,0.235,NEO,18.36,S
a0246138,246138 (2007 OG3),Y,N,0.12,0.4814,2.165,1.122769,1.69,0.588,0.269,NEO,18.25,S
a0247156,247156 (2000 YH29),Y,N,0.271,0.5272,2.218,1.0486704,21.85,1.655,0.033,NEO,18.16,C
a0247517,247517 (2002 QY6),Y,N,0.106,0.6991,0.8171,0.24586538999999996,12.75,0.269,0.357,NEO,19.59,M
a0248083,248083 (2004 QU24),Y,N,0.539,0.6136,3.329,1.2863255999999998,23.36,2.358,0.126,NEO,16.13,C
a0248590,248590 (2006 CS),Y,N,0.101,0.6969,2.916,0.8838396000000001,52.31,4.726,0.018,NEO,16.26,C
a0248926,248926 (2006 WZ2),Y,N,0.276,0.3301,1.694,1.1348105999999998,24.65,2.907,0.04,NEO,17.13,C
a0249886,249886 (2001 RY11),Y,N,0.197,0.2834,1.483,1.0627178000000002,22.85,1.201,0.051,NEO,17.62,C
a0250458,250458 (2004 BO41),Y,N,0.0897,0.4929,1.019,0.5167349,35.55,0.63,0.282,NEO,18.0,S
a0250614,250614 (2005 GG),Y,N,0.251,0.6595,2.042,0.695301,34.84,1.617,0.269,NEO,16.22,S
a0250620,250620 (2005 GE59),Y,Y,0.0317,0.6025,2.109,0.8383274999999999,16.08,0.654,0.26,NEO,18.07,S
a0250680,250680 (2005 QC5),Y,Y,0.0477,0.3645,0.893,0.5675015,9.45,0.398,0.147,NEO,19.63,C
a0250706,250706 (2005 RR6),Y,Y,0.0338,0.7011,2.956,0.8835484000000001,6.93,0.535,0.322,NEO,18.55,S
a0252399,252399 (2001 TX44),Y,Y,0.00913,0.5459,0.8748,0.39724667999999996,15.21,0.291,0.478,NEO,19.41,M
a0252558,252558 (2001 WT1),Y,N,0.122,0.3972,1.089,0.6564492,7.16,0.533,0.062,NEO,20.36,C
a0254419,254419 (2004 VT60),Y,N,0.376,0.434,2.076,1.175016,43.51,0.629,0.408,NEO,17.76,M
a0256412,256412 (2007 BT2),Y,N,0.289,0.2238,1.632,1.2667583999999998,26.86,4.444,0.014,NEO,16.93,C
a0260277,260277 (2004 TR12),Y,N,0.0965,0.2097,0.8951,0.70739753,19.36,0.47,0.419,NEO,18.27,M
a0262623,262623 (2006 WY2),Y,N,0.254,0.3329,0.9833,0.65595943,27.55,0.761,0.122,NEO,18.64,C
a0263976,263976 (2009 KD5),Y,Y,0.0478,0.2614,1.046,0.7725755999999999,13.47,0.785,0.125,NEO,18.34,C
a0264357,264357 (2000 AZ93),Y,Y,0.0214,0.36,0.7469,0.478016,8.59,0.113,0.037,NEO,21.17,C
a0265196,265196 (2004 BW58),Y,Y,0.0378,0.3783,1.454,0.9039517999999999,15.22,0.361,0.31,NEO,18.84,S
a0267221,267221 (2001 AD2),Y,Y,0.00834,0.6599,1.04,0.35370399999999996,1.64,0.562,0.097,NEO,19.85,C
a0267337,267337 (2001 VK5),Y,Y,0.000899,0.5142,1.269,0.6164801999999999,19.43,0.439,0.578,NEO,18.05,M
a0269690,269690 (1996 RG3),Y,Y,0.00259,0.6037,2.001,0.7929962999999999,3.58,0.888,0.098,NEO,18.47,C
a0271480,271480 (2004 FX31),Y,N,0.0673,0.442,1.26,0.70308,24.75,0.709,0.352,NEO,17.66,M
a0274138,274138 (2008 FU6),Y,N,0.101,0.5691,1.324,0.5705116,12.83,0.747,0.24,NEO,17.77,S
a0275611,275611 (1999 XX262),Y,N,0.31,0.1818,1.533,1.2543006,8.23,1.483,0.046,NEO,18.15,C
a0275974,275974 (2001 XD),Y,N,0.0639,0.7958,2.047,0.41799740000000013,11.29,0.626,0.216,NEO,18.68,S
a0275976,275976 (2001 XV10),Y,N,0.0601,0.5853,2.204,0.9139988,22.35,2.381,0.094,NEO,16.17,C
a0276049,276049 (2002 CE26),Y,N,0.0957,0.5611,2.233,0.9800637,47.29,3.5,0.07,NEO,16.64,C
a0276274,276274 (2002 SS41),Y,N,0.601811,0.3827108147189394,2.104710778348299,1.299215201618888,63.68501362787909,1.528,0.1,AMO,17.2,C
a0276468,276468 (2003 HQ32),Y,N,0.478,0.3454,1.979,1.2954534000000002,35.88,1.034,0.114,NEO,18.07,C
a0276703,276703 (2004 BL11),Y,N,0.131,0.75,1.26,0.315,9.82,0.521,0.124,NEO,19.3,C
a0276786,276786 (2004 KD1),Y,N,0.136,0.3301,1.72,1.1522279999999998,10.12,1.72,0.05,NEO,17.83,C
a0277039,277039 (2005 CF41),Y,N,0.208,0.5859,1.649,0.6828509,15.87,0.676,0.156,NEO,18.55,S
a0277570,277570 (2005 YP180),Y,Y,0.0165,0.617,1.372,0.525476,4.11,0.439,0.177,NEO,19.34,S
a0277616,277616 (2006 BN6),Y,N,0.169,0.692,2.581,0.7949480000000001,18.71,1.236,0.119,NEO,17.41,C
a0277617,277617 (2006 BT7),Y,N,0.253,0.6334,1.522,0.5579652,16.17,0.666,0.19,NEO,18.23,S
a0285331,285331 (1999 FN53),Y,N,0.0594,0.4559,1.736,0.9445576,20.16,0.654,0.198,NEO,18.19,S
a0285339,285339 (1999 JR6),Y,N,0.221,0.6754,1.367,0.4437282,20.32,0.614,0.268,NEO,18.07,S
a0285944,285944 (2001 RZ11),Y,N,0.0889,0.5063,2.192,1.0821904000000002,53.11,1.044,0.407,NEO,16.7,M
a0294739,294739 (2008 CM),Y,Y,0.0437,0.408,1.566,0.9270720000000001,36.02,0.74,0.425,NEO,17.04,M
a0297274,297274 (1996 SK),Y,Y,0.00626,0.7907,2.445,0.5117385000000001,1.97,1.199,0.234,NEO,16.93,S
a0297418,297418 (2000 SP43),Y,Y,0.0193,0.4669,0.8115,0.43261065000000004,10.34,0.407,0.388,NEO,18.51,M
a0299582,299582 (2006 GQ2),Y,N,0.126,0.4659,1.29,0.6889890000000001,25.83,0.622,0.288,NEO,18.23,S
a0303174,303174 (2004 FH11),Y,N,0.46,0.4459,2.257,1.2506037,21.37,1.504,0.163,NEO,16.72,S
a0303248,303248 (2004 QV16),Y,N,0.114,0.5743,1.769,0.7530632999999999,28.49,0.817,0.084,NEO,18.02,C
a0303450,303450 (2005 BY2),Y,Y,0.0417,0.3307,1.269,0.8493417,7.29,0.187,0.317,NEO,20.51,S
a0304153,304153 (2006 OU10),Y,N,0.153,0.3496,1.754,1.1408015999999999,33.7,2.054,0.033,NEO,17.81,C
a0304330,304330 (2006 SX217),Y,Y,0.0324,0.3101,1.412,0.9741387999999999,21.04,0.78,0.08,NEO,18.91,C
a0306462,306462 (1999 RC32),Y,N,0.317,0.4318,1.838,1.0443516000000002,30.96,0.476,0.379,NEO,18.64,M
a0307070,307070 (2002 AV31),Y,N,0.142,0.249,1.309,0.9830589999999999,14.98,0.282,0.117,NEO,20.63,C
a0307493,307493 (2002 XP90),Y,N,0.05,0.5858,2.08,0.8615360000000001,23.12,1.666,0.023,NEO,18.57,C
a0307918,307918 (2004 EU9),Y,N,0.167,0.5052,0.8805,0.4356714,28.58,0.374,0.358,NEO,19.02,M
a0310560,310560 (2001 QL142),Y,Y,0.0486,0.4991,1.049,0.5254441,26.6,0.654,0.313,NEO,17.8,S
a0311321,311321 (2005 NP1),Y,N,0.368,0.2965,1.827,1.2852945,34.71,0.583,0.172,NEO,18.61,S
a0311554,311554 (2006 BQ147),Y,N,0.07,0.4223,0.8199,0.47365622999999996,24.38,0.382,0.401,NEO,18.72,M
a0312070,312070 (2007 TA19),Y,Y,0.0199,0.5095,0.9539,0.46788795000000005,22.63,0.595,0.087,NEO,19.4,C
a0315098,315098 (2007 EX),Y,N,0.125,0.4174,0.8716,0.50779416,18.7,0.993,0.313,NEO,16.67,S
a0315508,315508 (2008 AB31),Y,N,0.293,0.3205,1.602,1.088559,30.02,0.836,0.023,NEO,20.14,C
