id,full_name,neo,pha,moid,e,a,q,i,diameter,albedo,class,H
bK19L06L,       (2019 LL6),Y,N,0.0741973,0.6326744584986013,2.323827029865768,0.8536010221010304,13.44311220993886,0.26030310669964696,,APO,20.6
bK19L07C,       (2019 LC7),Y,N,0.0145034,0.5234973860693174,2.134907216214497,1.017288869025685,10.94742065895758,0.022671452828784543,,AMO,25.9
bK19M00A,       (2019 MA),Y,N,0.257632,0.2906008230914813,1.736165029319756,1.231634042776789,39.53491800103011,0.3762524628723901,,AMO,19.8
bK19M00H,       (2019 MH),Y,N,0.0749124,0.7681820850722371,1.866538262595411,0.4326970081677575,4.550203372109308,0.17198055709247903,,APO,21.5
bK19M00J,       (2019 MJ),Y,N,0.0638921,0.4529764001406048,1.972862903225517,1.07920256735148,3.277813338857891,0.05438502736768578,,AMO,24.0
bK19M00K,       (2019 MK),Y,N,0.0674053,0.7055955723650861,2.09053178770491,0.6154618144118573,9.813133347802028,0.16424015696315358,,APO,21.6
bK19M00L,       (2019 ML),Y,N,0.0510351,0.5159454867058753,2.12945385236733,1.030771748089967,8.776110849586138,0.04319956278440562,,AMO,24.5
bK19M00O,       (2019 MO),Y,N,9.56613e-06,0.6287987179555077,2.526202973434783,0.9377297824436,1.560672468087695,0.004736737867601934,,APO,29.3
bK19M00T,       (2019 MT),Y,N,0.0216214,0.1489452963112349,1.172434410608006,0.9978058199145086,4.691555697617775,0.03762524628723898,,APO,24.8
bK19M00W,       (2019 MW),Y,N,0.144661,0.4803721842898502,2.15689745588994,1.120783913714869,6.084974745397774,0.13046059395138054,,AMO,22.1
bK19M01D,       (2019 MD1),Y,N,0.0260263,0.5278876495884751,2.089319431340087,0.9863935074904392,6.065726389103665,0.018008575104123223,,APO,26.4
bK19M01E,       (2019 ME1),Y,N,0.092446,0.6154806444231544,2.245442786893503,0.8634162134009662,7.684214218368054,0.15684813222680874,,APO,21.7
bK19M01F,       (2019 MF1),Y,Y,0.0310636,0.3188104275875805,1.53643753655007,1.046605228560933,9.75661380731754,0.14978880340791204,,AMO,21.8
bK19M01G,       (2019 MG1),Y,N,0.0470568,0.4372280699677619,1.881907764722748,1.059084864895676,15.8855488277439,0.06538518417986329,,AMO,23.6
bK19M01H,       (2019 MH1),Y,N,0.050579,0.5695834431166752,0.8272225127412867,0.3560502657104769,17.68285038506643,0.04319956278440562,,ATE,24.5
bK19M01J,       (2019 MJ1),Y,N,0.0105733,0.4914933797568864,2.01354264176231,1.023899763477943,12.01066676582921,0.013046059395138053,,AMO,27.1
bK19M01K,       (2019 MK1),Y,N,0.060594,0.4653306627116906,1.2994973126479,0.6948013669613915,10.90803108041777,0.056948114743233316,,APO,23.9
bK19M01Q,       (2019 MQ1),Y,N,0.14717,0.5681859089404607,1.315182343354332,0.5679142681731056,11.68664893531634,0.22671452828784544,,APO,20.9
bK19M01V,       (2019 MV1),Y,N,0.107649,0.5759405315587449,2.641776842223531,1.120270483453728,35.24362646630073,0.28541668088449595,,AMO,20.4
bK19M01W,       (2019 MW1),Y,N,0.00842007,0.4883168986228171,1.945113732852345,0.9952818273572374,7.427645902404695,0.04125526217847486,,APO,24.6
bK19M02A,       (2019 MA2),Y,N,0.0618064,0.8206307802401215,2.250421272403873,0.4036563077621158,41.02792302528781,0.5694811474323337,,APO,18.9
bK19M02E,       (2019 ME2),Y,N,0.257166,0.4488829586958565,2.255435727026782,1.24300906473066,9.004536557763146,0.23739925482809593,,AMO,20.8
bK19M02F,       (2019 MF2),Y,N,0.127817,0.4679664921371943,2.150439705526722,1.144105979978841,10.67304015106374,0.10362853329448146,,AMO,22.6
bK19M02G,       (2019 MG2),Y,N,0.135386,0.4555346038352228,0.9266596162812962,0.5045340950884963,12.14406052422612,0.1366090123221672,,ATE,22.0
bK19M02H,       (2019 MH2),Y,N,0.12915,0.3959913331571006,1.712021590836816,1.034075878687605,29.33361616484546,0.1245888999915215,,AMO,22.2
bK19M02J,       (2019 MJ2),Y,N,0.0297295,0.6029753200352473,2.634127676605983,1.045813697790788,8.178740409639614,0.02988679546440889,,AMO,25.3
bK19M02K,       (2019 MK2),Y,N,0.119151,0.5072398645386895,2.285897285158202,1.126399055885197,6.267543346150083,0.27257081417153944,,AMO,20.5
bK19M02L,       (2019 ML2),Y,N,0.131805,0.4639535595569847,2.115530481275124,1.134022584136229,6.693383609242879,0.06538518417986329,,AMO,23.6
bK19M02N,       (2019 MN2),Y,N,7.60574e-05,0.4948759712249915,1.950328852766877,0.9851579675457453,10.26590890670549,0.0750722360083508,,APO,23.3
bK19M02Q,       (2019 MQ2),Y,N,0.0105602,0.7906204939392072,1.242186435459742,0.2600883822919777,0.8572001042128147,0.049599734457997334,,APO,24.2
bK19M02R,       (2019 MR2),Y,N,0.075783,0.2239535376747435,1.382663754229615,1.073011315055251,12.88940815678633,0.056948114743233316,,AMO,23.9
bK19M02S,       (2019 MS2),Y,N,0.0328268,0.5378840208682854,2.224543081563162,1.027996904257242,12.69180691375767,0.03277021957931538,,AMO,25.1
bK19M02T,       (2019 MT2),Y,N,0.00104039,0.5172303090685741,1.956821353402143,0.944694039989967,10.19432021605715,0.018008575104123223,,APO,26.4
bK19M03C,       (2019 MC3),Y,N,0.0679587,0.4824425386224572,2.085125892515602,1.079172463582958,8.535623185701345,0.03277021957931538,,AMO,25.1
bK19M03D,       (2019 MD3),Y,N,0.0717365,0.5119739869270935,2.164352208233494,1.056260179069733,8.301773381520238,0.031295316740540716,,AMO,25.2
bK19M03E,       (2019 ME3),Y,N,0.0130202,0.5177394542193514,2.134520464822134,1.029395004345086,7.077674326726301,0.049599734457997334,,AMO,24.2
bK19M03F,       (2019 MF3),Y,N,0.00293114,0.3663073998694019,1.394106076683729,0.8834347045915789,16.95886814182091,0.09451034563112186,,APO,22.8
bK19M03G,       (2019 MG3),Y,N,0.145414,0.5477705681688836,2.564337446223245,1.159668866328794,8.809935598257427,0.0750722360083508,,AMO,23.3
bK19M03L,       (2019 ML3),Y,N,0.0639718,0.5759993147547305,2.543860679586778,1.078598671313291,15.91462231838577,0.05193729792671286,,AMO,24.1
bK19M03R,       (2019 MR3),Y,N,0.189416,0.1224567231694713,1.371113735731655,1.203211640561304,17.37487206973467,0.09896448099650541,,AMO,22.7
bK19M03S,       (2019 MS3),Y,Y,0.0455957,0.719678267377408,2.632143002116124,0.7378468868636227,8.61249278556022,0.29886795464408883,,APO,20.3
bK19M03T,       (2019 MT3),Y,N,0.0422704,0.3274093059450831,1.24705747685004,0.8387592538809421,11.29105425675125,0.09451034563112186,,APO,22.8
bK19M03V,       (2019 MV3),Y,N,0.264618,0.4609471332745791,2.330059297616237,1.256025144020253,7.326681071649132,0.29886795464408883,,AMO,20.3
bK19M03W,       (2019 MW3),Y,N,0.279018,0.4246589116990627,2.243446473131998,1.290746935396663,5.944028008342404,0.14304719672357855,,AMO,21.9
bK19M03X,       (2019 MX3),Y,N,0.309782,0.4464890211806959,2.318688843781293,1.283419731498784,8.877936876154559,0.1245888999915215,,AMO,22.2
bK19M03Y,       (2019 MY3),Y,N,0.047062,0.4747884547547351,2.023704873391788,1.062873163674474,5.235685425152141,0.034314632447397714,,AMO,25.0
bK19M03Z,       (2019 MZ3),Y,N,0.0156221,0.8170208956257494,2.283864159986629,0.4178994185068035,7.832450232256574,0.09896448099650541,,APO,22.7
bK19M04B,       (2019 MB4),Y,N,0.00157914,0.4974543405023384,2.024814941826212,1.017561960300773,2.582667210439101,0.021651069365823925,,AMO,26.0
bK19N00A,       (2019 NA),Y,Y,0.0282281,0.568658824294166,1.979457911564316,0.8538217028343666,7.767048896762703,0.14978880340791204,,APO,21.8
bK19N00C,       (2019 NC),Y,N,0.0582199,0.6400626542360401,2.983711833139283,1.073949317744673,0.5381201537250359,0.047367378676019346,,AMO,24.3
bK19N00F,       (2019 NF),Y,N,0.284016,0.3992894305291358,2.158453956124851,1.296606105160399,9.3068809776321,0.18008575104123223,,AMO,21.4
bK19N00G,       (2019 NG),Y,N,0.0722108,0.1453354595356658,1.253593223855256,1.071401676595456,9.792125410812169,0.047367378676019346,,AMO,24.3
bK19N00J,       (2019 NJ),Y,N,0.0169789,0.1169419091904803,1.160635591733721,1.024908649761957,18.50849809592015,0.06538518417986329,,AMO,23.6
bK19N00O,       (2019 NO),Y,N,0.27848,0.587808203437995,3.092933353561869,1.274881755651214,12.17413167315147,0.1885729310124611,,AMO,21.3
bK19N00P,       (2019 NP),Y,N,0.0696288,0.431339936079909,1.910314251341584,1.086319424275366,2.892314850146254,0.028541668088449594,,AMO,25.4
bK19N00Q,       (2019 NQ),Y,N,0.0105198,0.5082547982950179,2.074830576140436,1.020287980167843,4.271544818156777,0.016424015696315356,,AMO,26.6
bK19N00T,       (2019 NT),Y,N,0.105664,0.5629096326452679,2.50918950799554,1.09674256381241,16.78901845606754,0.11362642725569726,,AMO,22.4
bK19N00U,       (2019 NU),Y,N,0.0469461,0.2659589986333752,1.416053436841606,1.039441282767863,10.16493796112,0.09451034563112186,,AMO,22.8
bK19N00V,       (2019 NV),Y,N,0.345138,0.4217785885492495,2.228930404960009,1.288815284781469,22.96574424687283,0.4959973445799733,,AMO,19.2
bK19N01B,       (2019 NB1),Y,N,0.190337,0.4388791968205876,2.147983133948515,1.205278021337022,4.651113341808874,0.09025667938004488,,AMO,22.9
bK19N01C,       (2019 NC1),Y,N,0.0594445,0.1269129692124334,0.9935439468870084,0.8674503345445379,6.845877244204797,0.18008575104123223,,ATE,21.4
bK19N01E,       (2019 NE1),Y,N,0.162762,0.3224006507638575,1.42329462018082,0.964423508405826,33.7164770802119,0.17198055709247903,,APO,21.5
bK19N01F,       (2019 NF1),Y,N,0.0309829,0.1360073377177724,0.946083975255568,0.8174096125236114,18.77674200096425,0.05193729792671286,,ATE,24.1
bK19N01J,       (2019 NJ1),Y,N,0.0757493,0.53576795912801,2.319016445475028,1.07656173729858,2.712931400523672,0.10362853329448146,,AMO,22.6
bK19N01K,       (2019 NK1),Y,N,0.0015798,0.3909053060186305,1.556198371415964,0.9478721708119124,3.004415936364752,0.003593183125154382,,APO,29.9
bK19N01L,       (2019 NL1),Y,N,0.0141791,0.4882038707177407,2.013295893631704,1.030397045460573,1.293963924332081,0.010362853329448146,,AMO,27.6
bK19N01M,       (2019 NM1),Y,N,0.103312,0.3901053128137597,1.337499162613188,0.8157336333938289,29.81204418967456,0.22671452828784544,,APO,20.9
bK19N01N,       (2019 NN1),Y,N,0.00473973,0.2699869659620195,1.270724916571867,0.9276457517742888,2.299252928817701,0.03762524628723898,,APO,24.8
bK19N01O,       (2019 NO1),Y,N,0.0696891,0.4868237893003552,1.222714528299824,0.6274680084003071,18.06365906646124,0.16424015696315358,,APO,21.6
bK19N01P,       (2019 NP1),Y,N,0.00819175,0.3991192596404897,1.397573603796582,0.8397750617561993,13.56090603120933,0.03277021957931538,,APO,25.1
bK19N01T,       (2019 NT1),Y,N,0.0494055,0.1314924251748202,1.1738499579676,1.019497580203079,5.328145791451222,0.014978880340791204,,AMO,26.8
bK19N01U,       (2019 NU1),Y,N,0.0401576,0.6469982512108118,2.449946652733184,0.8648354528550319,3.591414666864195,0.056948114743233316,,APO,23.9
bK19N01V,       (2019 NV1),Y,N,0.0559337,0.4736664374304798,2.037053796815179,1.072169782023501,8.563433024540203,0.05963199670531786,,AMO,23.8
bK19N01W,       (2019 NW1),Y,N,0.0615523,0.5269910763275449,2.239549474414172,1.05932688640386,2.938718138085262,0.04319956278440562,,AMO,24.5
bK19N01X,       (2019 NX1),Y,N,0.0043971,0.6071001740591607,2.576924016431645,1.012472997518762,3.282979389005966,0.009896448099650543,,APO,27.7
bK19N01Y,       (2019 NY1),Y,N,0.0268388,0.4271600223658858,1.726435630620039,0.988971348031121,6.620890378034125,0.028541668088449594,,APO,25.4
bK19N01Z,       (2019 NZ1),Y,N,0.108965,0.1631553837104581,1.340204486537169,1.121542909285719,2.758562716778842,0.039398469514814086,,AMO,24.7
bK19N02A,       (2019 NA2),Y,Y,0.0377846,0.6417770722560967,1.848840844361357,0.6622971801996356,34.44113277395776,0.24858753701650987,,APO,20.7
bK19N02B,       (2019 NB2),Y,N,0.261986,0.4205742150311209,2.197099914161284,1.273056342417959,5.506021138906099,0.2067661072379766,,AMO,21.1
bK19N02D,       (2019 ND2),Y,N,0.0730996,0.3356264051101602,1.639961872643601,1.089547364810503,4.967705518380871,0.03762524628723898,,AMO,24.8
bK19N02E,       (2019 NE2),Y,Y,0.0459282,0.728829603871089,1.73004925105155,0.4691381407301747,8.473154403460358,0.2067661072379766,,APO,21.1
bK19N02F,       (2019 NF2),Y,N,0.206771,0.4595639427420679,2.250411530022721,1.21620353449327,9.636886712705529,0.2067661072379766,,AMO,21.1
bK19N02G,       (2019 NG2),Y,N,0.0341526,0.565509858238649,0.7882621889795749,0.3424921502348484,8.77341810669625,0.05438502736768578,,ATE,24.0
bK19N02H,       (2019 NH2),Y,N,0.0977967,0.4092635211009144,1.355429633467109,0.8007017290698382,29.7438259775925,0.35931831251543855,,APO,19.9
bK19N02J,       (2019 NJ2),Y,N,0.00819538,0.4743395191671385,1.50954801074678,0.7935097331694421,0.8020406784394658,0.03593183125154382,,APO,24.9
bK19N02K,       (2019 NK2),Y,N,0.0279454,0.4519857095111949,1.420826408234944,0.7786331760166303,17.0174399386704,0.05438502736768578,,APO,24.0
bK19N02L,       (2019 NL2),Y,N,0.00193908,0.3577100086261656,1.325476512132319,0.8513402975436873,2.060376764207804,0.03762524628723898,,APO,24.8
bK19N02M,       (2019 NM2),Y,N,0.0783924,0.1635085432579885,1.295621952235099,1.083776694212067,12.55032026915829,0.031295316740540716,,AMO,25.2
bK19N02N,       (2019 NN2),Y,N,0.00427291,0.6068110711001591,2.450894394002429,0.9636645416244398,3.626742797646201,0.028541668088449594,,APO,25.4
bK19N02O,       (2019 NO2),Y,N,0.000941801,0.5766988707887867,2.355632517937781,0.9971419048497162,1.468842509986777,0.00750722360083508,,APO,28.3
bK19N02W,       (2019 NW2),Y,N,0.01525,0.5781837801234769,2.444976023609466,1.031330543967677,7.107978929391693,0.016424015696315356,,AMO,26.6
bK19N02X,       (2019 NX2),Y,N,0.0906114,0.7122343172563327,1.718941891631569,0.4946524870420493,10.21764795707735,0.2067661072379766,,APO,21.1
bK19N02Y,       (2019 NY2),Y,Y,0.0158542,0.4413221216535559,1.749336975689328,0.9773158700910984,11.34786502316842,0.197460099452781,,APO,21.2
bK19N02Z,       (2019 NZ2),Y,N,0.216903,0.465704723446605,2.269409290905264,1.212534664697072,4.301555636842623,0.16424015696315358,,AMO,21.6
bK19N03A,       (2019 NA3),Y,N,0.146015,0.455165476669196,2.132418311310578,1.161815114184777,6.549096082639821,0.039398469514814086,,AMO,24.7
bK19N03B,       (2019 NB3),Y,N,0.0878656,0.4852131685993177,2.142598050738313,1.102981261504854,10.20009470071437,0.07861028149035892,,AMO,23.2
bK19N03N,       (2019 NN3),Y,N,0.00266509,0.4968206193519818,2.024410838666891,1.018641791977541,9.521422714627828,0.039398469514814086,,AMO,24.7
bK19N03O,       (2019 NO3),Y,N,0.170818,0.7005629255729001,2.85413073941236,0.8546325586420925,45.18407255709521,0.5193729792671287,,APO,19.1
bK19N03P,       (2019 NP3),Y,N,0.378026,0.401991632427539,2.129420425342405,1.273411232434468,22.72015427896526,0.35931831251543855,,AMO,19.9
bK19N03Q,       (2019 NQ3),Y,N,0.293901,0.4649954118212655,2.409668214645433,1.289183550823766,7.09050765708382,0.13046059395138054,,AMO,22.1
bK19N03R,       (2019 NR3),Y,N,0.011812,0.08094681802565178,1.036202750640154,0.9523254351464052,8.321696530578462,0.018857293101246106,,APO,26.3
bK19N03W,       (2019 NW3),Y,N,0.107706,0.2675910861831496,0.92403100153574,0.6767685421678877,22.21314859435567,0.08231506991887196,,ATE,23.1
bK19N04L,       (2019 NL4),Y,N,0.010638,0.5787593561593513,2.044840533504135,0.8613699428847377,7.363476064813002,0.021651069365823925,,APO,26.0
bK19N04M,       (2019 NM4),Y,N,0.00321987,0.4453695449283421,1.780649327629872,0.9876023469063978,1.11392787840428,0.056948114743233316,,APO,23.9
bK19N04N,       (2019 NN4),Y,N,0.0173989,0.2487377192916504,1.365686803715299,1.025988982892452,2.162913901197743,0.023739925482809593,,AMO,25.8
bK19N04O,       (2019 NO4),Y,Y,0.0362666,0.6560548088758684,1.517462697353445,0.521923997464971,12.81531100671784,0.1366090123221672,,APO,22.0
bK19N04P,       (2019 NP4),Y,N,0.0831304,0.1025368611317848,1.225350579645529,1.099706977422663,17.75113450672459,0.049599734457997334,,AMO,24.2
bK19N04V,       (2019 NV4),Y,N,0.268464,0.4682525113724752,2.397621377153342,1.274929145980957,3.550197979639786,0.13046059395138054,,AMO,22.1
bK19N04W,       (2019 NW4),Y,N,0.14735,0.5212910540974114,2.414051421421411,1.155628011303289,3.267744743720151,0.10362853329448146,,AMO,22.6
bK19N04X,       (2019 NX4),Y,N,0.188387,0.7058262165648658,1.754004844166189,0.5159822411719207,24.14229049593794,0.2067661072379766,,APO,21.1
bK19N04Y,       (2019 NY4),Y,N,0.0421149,0.308240034312358,0.9501189247387932,0.6572542347764868,38.77961286566018,0.11362642725569726,,ATE,22.4
bK19N04Z,       (2019 NZ4),Y,N,0.154806,0.3222158524011858,1.222115823524613,0.8283307317146528,21.13780614823306,0.197460099452781,,APO,21.2
bK19N05A,       (2019 NA5),Y,N,0.0676614,0.7573147674676917,1.372550140191265,0.3330976499345696,24.66238087087596,0.2067661072379766,,APO,21.1
bK19N05B,       (2019 NB5),Y,N,0.14264,0.4937502044290522,0.8937938839678826,0.4524829710413041,22.16537564099286,0.29886795464408883,,ATE,20.3
bK19N05J,       (2019 NJ5),Y,N,0.0816328,0.2616963000576922,1.464785653383005,1.081456667515084,2.630657735743487,0.07861028149035892,,AMO,23.2
bK19N05K,       (2019 NK5),Y,N,0.200079,0.4905621892220756,2.353962468452985,1.199197486582087,4.185192877347715,0.09896448099650541,,AMO,22.7
bK19N05M,       (2019 NM5),Y,N,0.00434081,0.5412506972493247,2.150101402534271,0.986357519255846,0.5722195130513603,0.013046059395138053,,APO,27.1
bK19N05P,       (2019 NP5),Y,N,0.00440549,0.2931744416502276,0.7961878224803544,0.562765902175966,2.713618589495853,0.010362853329448146,,ATE,27.6
bK19N05Q,       (2019 NQ5),Y,N,0.0230878,0.3224870227450748,0.9540864891168122,0.6464059778002301,3.12594186081365,0.03277021957931538,,ATE,25.1
bK19N05W,       (2019 NW5),Y,N,0.00633545,0.455945664924346,1.309333336547321,0.7123484778076402,18.44274911577713,0.05963199670531786,,APO,23.8
bK19N05X,       (2019 NX5),Y,N,0.00231176,0.1161611921035531,0.9172574059687576,0.810707692225614,0.4575335812998413,0.0051937297926712865,,ATE,29.1
bK19N05Y,       (2019 NY5),Y,N,0.04507,0.450087037333307,1.666368268308175,0.9163575113191154,6.966339216778637,0.09025667938004488,,APO,22.9
bK19N06F,       (2019 NF6),Y,N,0.201035,0.9225230297296456,2.192091894991414,0.1698366385781348,19.74899751470273,0.32770219579315385,,APO,20.1
bK19N06G,       (2019 NG6),Y,N,0.569783,0.8351956066962624,2.385059276528619,0.3930682470617505,50.27582035847576,0.41255262178474905,,APO,19.6
bK19N06H,       (2019 NH6),Y,N,0.114999,0.02596463375852438,1.125592919658981,1.096367311738847,3.235349190137059,0.03593183125154382,,AMO,24.9
bK19N06J,       (2019 NJ6),Y,N,0.163904,0.4445209511914175,2.115130457162694,1.174910654450795,4.670456686208003,0.06846669297430096,,AMO,23.5
bK19N06K,       (2019 NK6),Y,N,0.108551,0.4898589580188773,2.14789440878437,1.095729091762686,10.78446832747939,0.09025667938004488,,AMO,22.9
bK19N06L,       (2019 NL6),Y,N,0.0942173,0.318693763461333,0.8859252618423004,0.6035864060003109,14.38563954613648,0.13046059395138054,,ATE,22.1
bK19N06S,       (2019 NS6),Y,N,0.0578215,0.3588693536585119,1.644134025741279,1.054104710595539,15.96481733011903,0.07169342880402657,,AMO,23.4
bK19N06T,       (2019 NT6),Y,N,0.280524,0.423815316942233,2.201277239781788,1.268342228725946,6.673017434955532,0.26030310669964696,,AMO,20.6
bK19N06W,       (2019 NW6),Y,N,0.226156,0.6005256570350682,2.759413228213292,1.102314786309246,20.17438427931372,0.26030310669964696,,AMO,20.6
bK19N06X,       (2019 NX6),Y,N,0.057531,0.5041249149869983,1.972168487168244,0.977949216234516,9.695570034774994,0.14304719672357855,,APO,21.9
bK19N07A,       (2019 NA7),Y,N,0.0573088,0.6877092757765751,2.523337902219915,0.7880150209446749,8.234366917209835,0.27257081417153944,,APO,20.5
bK19N07B,       (2019 NB7),Y,N,0.00601737,0.458493933905141,1.590752080031567,0.8614019009901083,11.62577380761816,0.011362642725569702,,APO,27.4
bK19N07C,       (2019 NC7),Y,N,0.0573629,0.4897405751737937,0.9584371867442698,0.4890516076401783,13.25210201951933,0.13046059395138054,,ATE,22.1
bK19N07D,       (2019 ND7),Y,Y,0.00257741,0.5750232493875286,1.147851429055071,0.4878101705057059,34.47984582337934,0.18008575104123223,,APO,21.4
bK19N07F,       (2019 NF7),Y,N,0.00253779,0.593891937534942,2.492729272102473,1.01231745494347,7.371016614354015,0.00823150699188718,,APO,28.1
bK19N07G,       (2019 NG7),Y,N,0.223503,0.2076702750406239,1.529047110882799,1.211509476815697,8.910304665645755,0.11441404802224717,,AMO,22.385
bK19N07J,       (2019 NJ7),Y,N,0.111962,0.4141166907444596,1.403523338758277,0.8223008983290842,31.32066395236501,0.4959973445799733,,APO,19.2
bK19N07N,       (2019 NN7),Y,N,0.183681,0.5496238386296224,1.818111381567479,0.8188340249741551,18.75475616164615,0.48114873843177014,,APO,19.266
bK19N36N,       (2019 NN36),Y,N,0.123219,0.4538710080950258,1.514806531511962,0.8272797639856984,9.871154170267005,0.37211686324076887,,APO,19.824
bK19O00B,       (2019 OB),Y,N,0.00441696,0.1310160383141479,1.063479752919617,0.9241468488647802,28.2008404805635,0.022671452828784543,,APO,25.9
bK19O00D,       (2019 OD),Y,N,0.00238503,0.7123834313249295,2.382626010904636,0.6852827176923624,0.6175080823074899,0.07169342880402657,,APO,23.4
bK19O00E,       (2019 OE),Y,N,0.00436265,0.306338631866003,1.213427841314359,0.8417080165380006,7.005951011401857,0.02988679546440889,,APO,25.3
bK19O00G,       (2019 OG),Y,N,0.0663826,0.5080993109004972,2.197769303351516,1.081084234800345,11.30724192416057,0.11362642725569726,,AMO,22.4
bK19O00J,       (2019 OJ),Y,N,0.265697,0.7509746069802423,3.318086750589421,0.8262878571391812,39.20309602139312,0.5438502736768585,,APO,19.0
bK19O00K,       (2019 OK),Y,N,0.000309383,0.7571011351666629,1.866845215104908,0.4534545835685292,2.089875053674596,0.0750722360083508,,APO,23.3
bK19O00L,       (2019 OL),Y,N,0.0120067,0.2775420754900651,1.422414436157599,1.027634581339388,5.296974605626077,0.022671452828784543,,AMO,25.9
bK19O00M,       (2019 OM),Y,N,0.0308736,0.3283957918590752,0.8740611551274254,0.5870231499560966,10.10516133866748,0.10362853329448146,,ATE,22.6
bK19O00N,       (2019 ON),Y,N,0.0151691,0.1265203903824243,0.9910451304484936,0.8656577136575495,5.709478576240757,0.031295316740540716,,ATE,25.2
bK19O00O,       (2019 OO),Y,Y,0.0411508,0.5022552797083356,1.635060568869586,0.8138427655119218,32.6767766827905,0.1885729310124611,,APO,21.3
bK19O00Q,       (2019 OQ),Y,N,0.00358177,0.3355861010323593,1.497804181600484,0.995161916187214,10.48733888605297,0.056948114743233316,,APO,23.9
bK19O00T,       (2019 OT),Y,Y,0.023703,0.5491386005949354,1.712404519490686,0.7720570980051281,47.24445324671675,0.26030310669964696,,APO,20.6
bK19O00U,       (2019 OU),Y,N,0.0234834,0.4474855884870829,1.782847396993712,0.9850488803673167,16.18135639282345,0.08231506991887196,,APO,23.1
bK19O00W,       (2019 OW),Y,N,0.0668051,0.08288363749889678,1.09349437869368,1.002861587002952,15.92289053436755,0.0750722360083508,,APO,23.3
bK19O00X,       (2019 OX),Y,N,0.096135,0.287519600062228,1.32247866258564,0.9422401264281864,26.53165547174961,0.05438502736768578,,APO,24.0
bK19O00Y,       (2019 OY),Y,N,0.0907212,0.544338673513889,2.423844841608678,1.104452355723928,5.319297811969647,0.05438502736768578,,AMO,24.0
bK19O00Z,       (2019 OZ),Y,N,0.245608,0.4618717126320053,2.280766461708893,1.227344949925768,7.099794941710754,0.26030310669964696,,AMO,20.6
bK19O01A,       (2019 OA1),Y,N,0.125734,0.5629913056225438,2.601570962326537,1.136909129576622,5.546415445864899,0.047367378676019346,,AMO,24.3
bK19O01B,       (2019 OB1),Y,N,0.00517416,0.3136955152856723,1.439653557763379,0.9880406931279442,7.639493540229275,0.00861944596468566,,APO,28.0
bK19O01H,       (2019 OH1),Y,N,0.0762439,0.2975492192787029,0.9915018290667648,0.696481233914543,8.474277148073705,0.10362853329448146,,ATE,22.6
bK19O01J,       (2019 OJ1),Y,N,0.0826604,0.5449533963872859,1.998741896916341,0.9095207116902144,6.948306788019908,0.17198055709247903,,APO,21.5
bK19O01K,       (2019 OK1),Y,N,0.00697601,0.2831550630998861,1.390960932777984,0.9971033020877575,5.19890536142924,0.049599734457997334,,APO,24.2
bK19O01L,       (2019 OL1),Y,N,0.0830297,0.2886034567547487,1.464610841036185,1.041919089512662,10.64428528460178,0.14304719672357855,,AMO,21.9
bK19O01M,       (2019 OM1),Y,Y,0.0312992,0.5980297122393461,1.896629376192683,0.7623886561234824,6.167592403003016,0.18008575104123223,,APO,21.4
bK19O01N,       (2019 ON1),Y,N,0.148071,0.3890219178505722,1.889933681882598,1.154708056346237,4.217852350414855,0.03593183125154382,,AMO,24.9
bK19O01O,       (2019 OO1),Y,N,0.0564348,0.5219601791566992,2.222190201032507,1.062295405581318,6.218384189874397,0.06538518417986329,,AMO,23.6
bK19O01P,       (2019 OP1),Y,N,0.244071,0.442115166521247,2.253575755075842,1.257235734852241,4.969505219292394,0.07861028149035892,,AMO,23.2
bK19O01Q,       (2019 OQ1),Y,N,0.0200526,0.5637942608812445,2.115720979696487,0.9228896337175634,7.044485314102024,0.06244236612741559,,APO,23.7
bK19O01R,       (2019 OR1),Y,Y,0.0055299,0.380057769792626,0.9592561349530128,0.5946833876428764,18.27999221296219,0.21651069365823924,,ATE,21.0
bK19O01S,       (2019 OS1),Y,N,0.213585,0.3144199676138177,0.946793084223075,0.6491024333446691,16.07226318395591,0.1245888999915215,,ATE,22.2
bK19O01T,       (2019 OT1),Y,N,0.232373,0.1621583103707902,1.488784824709197,1.247365993028681,15.5169919004639,0.06244236612741559,,AMO,23.7
bK19O01U,       (2019 OU1),Y,N,0.00627365,0.6180499071857269,2.259331250595232,0.8629517808630366,2.126027833838189,0.09896448099650541,,APO,22.7
bK19O01Z,       (2019 OZ1),Y,N,0.165443,0.2911345953076892,1.337750381844493,0.9482849658034902,21.4953711557974,0.1366090123221672,,APO,22.0
bK19O02A,       (2019 OA2),Y,N,0.0488606,0.6438885091952581,1.95549023977421,0.6963725445401162,4.030411271711741,0.07169342880402657,,APO,23.4
bK19O02D,       (2019 OD2),Y,N,0.117308,0.1997668016325317,1.289880972964222,1.032205576508501,26.14324367792708,0.07169342880402657,,AMO,23.4
bK19O02E,       (2019 OE2),Y,N,0.182725,0.4628977713337979,2.229426456474462,1.197429918419827,4.214592439100889,0.04523549545486838,,AMO,24.4
bK19O02F,       (2019 OF2),Y,N,0.00509415,0.5091961140928797,1.694004275995382,0.8314238814018116,1.142969415056932,0.05438502736768578,,APO,24.0
bK19O02H,       (2019 OH2),Y,N,0.274683,0.1498048687837967,1.467818670789176,1.247932287413197,24.14071128116911,0.16424015696315358,,AMO,21.6
